Numero,URL,Nome,Peso,Altura,Tipo 1,Tipo 2,Habilidade,Descricao Habilidade,URL Habilidade,Evolução 2 Número,Evolução 2 Nome,Evolução 2 Url,Evolução 3 Número,Evolução 3 Nome,Evolução 3 Url
0351,https://pokemondb.net/pokedex/castform,Castform,0.8 kg (1.8 lbs),0.3 m (1′00″),Normal,,/ability/forecast,Castform transforms with the weather.,https://pokemondb.net/ability/forecast,,,,,,
0352,https://pokemondb.net/pokedex/kecleon,Kecleon,22.0 kg (48.5 lbs),1.0 m (3′03″),Normal,,/ability/color-change,Changes the Pokémon's type to the foe's move.,https://pokemondb.net/ability/color-change,,,,,,
0353,https://pokemondb.net/pokedex/shuppet,Shuppet,2.3 kg (5.1 lbs),0.6 m (2′00″),Ghost,123,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0354,Banette,https://pokemondb.net/pokedex/banette,,,
0354,https://pokemondb.net/pokedex/banette,Banette,12.5 kg (27.6 lbs),1.1 m (3′07″),Ghost,,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0354,Banette,https://pokemondb.net/pokedex/banette,,,
0355,https://pokemondb.net/pokedex/duskull,Duskull,15.0 kg (33.1 lbs),0.8 m (2′07″),Ghost,,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,#0356,Dusclops,https://pokemondb.net/pokedex/dusclops,#0477,Dusknoir,https://pokemondb.net/pokedex/dusknoir
0356,https://pokemondb.net/pokedex/dusclops,Dusclops,30.6 kg (67.5 lbs),1.6 m (5′03″),Ghost,,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,#0356,Dusclops,https://pokemondb.net/pokedex/dusclops,#0477,Dusknoir,https://pokemondb.net/pokedex/dusknoir
0357,https://pokemondb.net/pokedex/tropius,Tropius,100.0 kg (220.5 lbs),2.0 m (6′07″),Grass,Flying,/ability/chlorophyll,Boosts the Pokémon's Speed in sunshine.,https://pokemondb.net/ability/chlorophyll,,,,,,
0358,https://pokemondb.net/pokedex/chimecho,Chimecho,1.0 kg (2.2 lbs),0.6 m (2′00″),Psychic,,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,#0358,Chimecho,https://pokemondb.net/pokedex/chimecho,,,
0359,https://pokemondb.net/pokedex/absol,Absol,47.0 kg (103.6 lbs),1.2 m (3′11″),Dark,,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0360,https://pokemondb.net/pokedex/wynaut,Wynaut,14.0 kg (30.9 lbs),0.6 m (2′00″),Psychic,,/ability/shadow-tag,Prevents the foe from escaping.,https://pokemondb.net/ability/shadow-tag,#0202,Wobbuffet,https://pokemondb.net/pokedex/wobbuffet,,,
0361,https://pokemondb.net/pokedex/snorunt,Snorunt,16.8 kg (37.0 lbs),0.7 m (2′04″),Ice,,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,,,,,,
0362,https://pokemondb.net/pokedex/glalie,Glalie,256.5 kg (565.5 lbs),1.5 m (4′11″),Ice,,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,,,,,,
0363,https://pokemondb.net/pokedex/spheal,Spheal,39.5 kg (87.1 lbs),0.8 m (2′07″),Ice,Water,/ability/thick-fat,Ups resistance to Fire- and Ice-type moves.,https://pokemondb.net/ability/thick-fat,#0364,Sealeo,https://pokemondb.net/pokedex/sealeo,#0365,Walrein,https://pokemondb.net/pokedex/walrein
0364,https://pokemondb.net/pokedex/sealeo,Sealeo,87.6 kg (193.1 lbs),1.1 m (3′07″),Ice,Water,/ability/thick-fat,Ups resistance to Fire- and Ice-type moves.,https://pokemondb.net/ability/thick-fat,#0364,Sealeo,https://pokemondb.net/pokedex/sealeo,#0365,Walrein,https://pokemondb.net/pokedex/walrein
0365,https://pokemondb.net/pokedex/walrein,Walrein,150.6 kg (332.0 lbs),1.4 m (4′07″),Ice,Water,/ability/thick-fat,Ups resistance to Fire- and Ice-type moves.,https://pokemondb.net/ability/thick-fat,#0364,Sealeo,https://pokemondb.net/pokedex/sealeo,#0365,Walrein,https://pokemondb.net/pokedex/walrein
0366,https://pokemondb.net/pokedex/clamperl,Clamperl,52.5 kg (115.7 lbs),0.4 m (1′04″),Water,,/ability/shell-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/shell-armor,,,,,,
0367,https://pokemondb.net/pokedex/huntail,Huntail,27.0 kg (59.5 lbs),1.7 m (5′07″),Water,,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,,,,,,
0368,https://pokemondb.net/pokedex/gorebyss,Gorebyss,22.6 kg (49.8 lbs),1.8 m (5′11″),Water,,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,,,,,,
0369,https://pokemondb.net/pokedex/relicanth,Relicanth,23.4 kg (51.6 lbs),1.0 m (3′03″),Water,Rock,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,,,,,,
0370,https://pokemondb.net/pokedex/luvdisc,Luvdisc,8.7 kg (19.2 lbs),0.6 m (2′00″),Water,,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,,,,,,
0371,https://pokemondb.net/pokedex/bagon,Bagon,42.1 kg (92.8 lbs),0.6 m (2′00″),Dragon,,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,#0372,Shelgon,https://pokemondb.net/pokedex/shelgon,#0373,Salamence,https://pokemondb.net/pokedex/salamence
0372,https://pokemondb.net/pokedex/shelgon,Shelgon,110.5 kg (243.6 lbs),1.1 m (3′07″),Dragon,,/ability/rock-head,Protects the Pokémon from recoil damage.,https://pokemondb.net/ability/rock-head,#0372,Shelgon,https://pokemondb.net/pokedex/shelgon,#0373,Salamence,https://pokemondb.net/pokedex/salamence
0373,https://pokemondb.net/pokedex/salamence,Salamence,102.6 kg (226.2 lbs),1.5 m (4′11″),Dragon,Flying,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,#0372,Shelgon,https://pokemondb.net/pokedex/shelgon,#0373,Salamence,https://pokemondb.net/pokedex/salamence
0374,https://pokemondb.net/pokedex/beldum,Beldum,95.2 kg (209.9 lbs),0.6 m (2′00″),Steel,Psychic,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0375,Metang,https://pokemondb.net/pokedex/metang,#0376,Metagross,https://pokemondb.net/pokedex/metagross
0375,https://pokemondb.net/pokedex/metang,Metang,202.5 kg (446.4 lbs),1.2 m (3′11″),Steel,Psychic,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0375,Metang,https://pokemondb.net/pokedex/metang,#0376,Metagross,https://pokemondb.net/pokedex/metagross
0376,https://pokemondb.net/pokedex/metagross,Metagross,550.0 kg (1212.5 lbs),1.6 m (5′03″),Steel,Psychic,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0375,Metang,https://pokemondb.net/pokedex/metang,#0376,Metagross,https://pokemondb.net/pokedex/metagross
0377,https://pokemondb.net/pokedex/regirock,Regirock,230.0 kg (507.1 lbs),1.7 m (5′07″),Rock,,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,,,,,,
0378,https://pokemondb.net/pokedex/regice,Regice,175.0 kg (385.8 lbs),1.8 m (5′11″),Ice,,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,,,,,,
0379,https://pokemondb.net/pokedex/registeel,Registeel,205.0 kg (451.9 lbs),1.9 m (6′03″),Steel,,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,,,,,,
0380,https://pokemondb.net/pokedex/latias,Latias,40.0 kg (88.2 lbs),1.4 m (4′07″),Dragon,Psychic,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,,,,,,
0381,https://pokemondb.net/pokedex/latios,Latios,60.0 kg (132.3 lbs),2.0 m (6′07″),Dragon,Psychic,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,,,,,,
0382,https://pokemondb.net/pokedex/kyogre,Kyogre,352.0 kg (776.0 lbs),4.5 m (14′09″),Water,,/ability/drizzle,The Pokémon makes it rain when it enters a battle.,https://pokemondb.net/ability/drizzle,,,,,,
0383,https://pokemondb.net/pokedex/groudon,Groudon,950.0 kg (2094.4 lbs),3.5 m (11′06″),Ground,Fire,/ability/drought,Turns the sunlight harsh when the Pokémon enters a battle.,https://pokemondb.net/ability/drought,,,,,,
0384,https://pokemondb.net/pokedex/rayquaza,Rayquaza,206.5 kg (455.3 lbs),7.0 m (23′00″),Dragon,Flying,/ability/air-lock,Eliminates the effects of weather.,https://pokemondb.net/ability/air-lock,,,,,,
0385,https://pokemondb.net/pokedex/jirachi,Jirachi,1.1 kg (2.4 lbs),0.3 m (1′00″),Steel,Psychic,/ability/serene-grace,Boosts the likelihood of added effects appearing.,https://pokemondb.net/ability/serene-grace,,,,,,
0386,https://pokemondb.net/pokedex/deoxys,Deoxys,60.8 kg (134.0 lbs),1.7 m (5′07″),Psychic,,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0387,https://pokemondb.net/pokedex/turtwig,Turtwig,10.2 kg (22.5 lbs),0.4 m (1′04″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0388,Grotle,https://pokemondb.net/pokedex/grotle,#0389,Torterra,https://pokemondb.net/pokedex/torterra
0388,https://pokemondb.net/pokedex/grotle,Grotle,97.0 kg (213.8 lbs),1.1 m (3′07″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0388,Grotle,https://pokemondb.net/pokedex/grotle,#0389,Torterra,https://pokemondb.net/pokedex/torterra
0389,https://pokemondb.net/pokedex/torterra,Torterra,310.0 kg (683.4 lbs),2.2 m (7′03″),Grass,Ground,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0388,Grotle,https://pokemondb.net/pokedex/grotle,#0389,Torterra,https://pokemondb.net/pokedex/torterra
0390,https://pokemondb.net/pokedex/chimchar,Chimchar,6.2 kg (13.7 lbs),0.5 m (1′08″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0391,Monferno,https://pokemondb.net/pokedex/monferno,#0392,Infernape,https://pokemondb.net/pokedex/infernape
0391,https://pokemondb.net/pokedex/monferno,Monferno,22.0 kg (48.5 lbs),0.9 m (2′11″),Fire,Fighting,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0391,Monferno,https://pokemondb.net/pokedex/monferno,#0392,Infernape,https://pokemondb.net/pokedex/infernape
0392,https://pokemondb.net/pokedex/infernape,Infernape,55.0 kg (121.3 lbs),1.2 m (3′11″),Fire,Fighting,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0391,Monferno,https://pokemondb.net/pokedex/monferno,#0392,Infernape,https://pokemondb.net/pokedex/infernape
0393,https://pokemondb.net/pokedex/piplup,Piplup,5.2 kg (11.5 lbs),0.4 m (1′04″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0394,Prinplup,https://pokemondb.net/pokedex/prinplup,#0395,Empoleon,https://pokemondb.net/pokedex/empoleon
0394,https://pokemondb.net/pokedex/prinplup,Prinplup,23.0 kg (50.7 lbs),0.8 m (2′07″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0394,Prinplup,https://pokemondb.net/pokedex/prinplup,#0395,Empoleon,https://pokemondb.net/pokedex/empoleon
0395,https://pokemondb.net/pokedex/empoleon,Empoleon,84.5 kg (186.3 lbs),1.7 m (5′07″),Water,Steel,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0394,Prinplup,https://pokemondb.net/pokedex/prinplup,#0395,Empoleon,https://pokemondb.net/pokedex/empoleon
0396,https://pokemondb.net/pokedex/starly,Starly,2.0 kg (4.4 lbs),0.3 m (1′00″),Normal,Flying,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,#0397,Staravia,https://pokemondb.net/pokedex/staravia,#0398,Staraptor,https://pokemondb.net/pokedex/staraptor
0397,https://pokemondb.net/pokedex/staravia,Staravia,15.5 kg (34.2 lbs),0.6 m (2′00″),Normal,Flying,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,#0397,Staravia,https://pokemondb.net/pokedex/staravia,#0398,Staraptor,https://pokemondb.net/pokedex/staraptor
0398,https://pokemondb.net/pokedex/staraptor,Staraptor,24.9 kg (54.9 lbs),1.2 m (3′11″),Normal,Flying,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,#0397,Staravia,https://pokemondb.net/pokedex/staravia,#0398,Staraptor,https://pokemondb.net/pokedex/staraptor
0399,https://pokemondb.net/pokedex/bidoof,Bidoof,20.0 kg (44.1 lbs),0.5 m (1′08″),Normal,202,/ability/simple,Doubles all stat changes.,https://pokemondb.net/ability/simple,#0400,Bibarel,https://pokemondb.net/pokedex/bibarel,,,
0400,https://pokemondb.net/pokedex/bibarel,Bibarel,31.5 kg (69.4 lbs),1.0 m (3′03″),Normal,Water,/ability/simple,Doubles all stat changes.,https://pokemondb.net/ability/simple,#0400,Bibarel,https://pokemondb.net/pokedex/bibarel,,,
0401,https://pokemondb.net/pokedex/kricketot,Kricketot,2.2 kg (4.9 lbs),0.3 m (1′00″),Bug,202,/ability/shed-skin,The Pokémon may heal its own status problems.,https://pokemondb.net/ability/shed-skin,#0402,Kricketune,https://pokemondb.net/pokedex/kricketune,,,
0402,https://pokemondb.net/pokedex/kricketune,Kricketune,25.5 kg (56.2 lbs),1.0 m (3′03″),Bug,Trophy Garden,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0402,Kricketune,https://pokemondb.net/pokedex/kricketune,,,
0403,https://pokemondb.net/pokedex/shinx,Shinx,9.5 kg (20.9 lbs),0.5 m (1′08″),Electric,203,/ability/rivalry,Deals more damage to a Pokémon of same gender.,https://pokemondb.net/ability/rivalry,#0404,Luxio,https://pokemondb.net/pokedex/luxio,#0405,Luxray,https://pokemondb.net/pokedex/luxray
0404,https://pokemondb.net/pokedex/luxio,Luxio,30.5 kg (67.2 lbs),0.9 m (2′11″),Electric,,/ability/rivalry,Deals more damage to a Pokémon of same gender.,https://pokemondb.net/ability/rivalry,#0404,Luxio,https://pokemondb.net/pokedex/luxio,#0405,Luxray,https://pokemondb.net/pokedex/luxray
0405,https://pokemondb.net/pokedex/luxray,Luxray,42.0 kg (92.6 lbs),1.4 m (4′07″),Electric,,/ability/rivalry,Deals more damage to a Pokémon of same gender.,https://pokemondb.net/ability/rivalry,#0404,Luxio,https://pokemondb.net/pokedex/luxio,#0405,Luxray,https://pokemondb.net/pokedex/luxray
0406,https://pokemondb.net/pokedex/budew,Budew,1.2 kg (2.6 lbs),0.2 m (0′08″),Grass,Poison,/ability/natural-cure,All status problems heal when it switches out.,https://pokemondb.net/ability/natural-cure,#0315,Roselia,https://pokemondb.net/pokedex/roselia,#0407,Roserade,https://pokemondb.net/pokedex/roserade
0407,https://pokemondb.net/pokedex/roserade,Roserade,14.5 kg (32.0 lbs),0.9 m (2′11″),Grass,Poison,/ability/natural-cure,All status problems heal when it switches out.,https://pokemondb.net/ability/natural-cure,#0315,Roselia,https://pokemondb.net/pokedex/roselia,#0407,Roserade,https://pokemondb.net/pokedex/roserade
0408,https://pokemondb.net/pokedex/cranidos,Cranidos,31.5 kg (69.4 lbs),0.9 m (2′11″),Rock,,/ability/mold-breaker,Moves can be used regardless of Abilities.,https://pokemondb.net/ability/mold-breaker,#0409,Rampardos,https://pokemondb.net/pokedex/rampardos,,,
0409,https://pokemondb.net/pokedex/rampardos,Rampardos,102.5 kg (226.0 lbs),1.6 m (5′03″),Rock,,/ability/mold-breaker,Moves can be used regardless of Abilities.,https://pokemondb.net/ability/mold-breaker,#0409,Rampardos,https://pokemondb.net/pokedex/rampardos,,,
0410,https://pokemondb.net/pokedex/shieldon,Shieldon,57.0 kg (125.7 lbs),0.5 m (1′08″),Rock,Steel,/ability/sturdy,It cannot be knocked out with one hit.,https://pokemondb.net/ability/sturdy,#0411,Bastiodon,https://pokemondb.net/pokedex/bastiodon,,,
0411,https://pokemondb.net/pokedex/bastiodon,Bastiodon,149.5 kg (329.6 lbs),1.3 m (4′03″),Rock,Steel,/ability/sturdy,It cannot be knocked out with one hit.,https://pokemondb.net/ability/sturdy,#0411,Bastiodon,https://pokemondb.net/pokedex/bastiodon,,,
0412,https://pokemondb.net/pokedex/burmy,Burmy,3.4 kg (7.5 lbs),0.2 m (0′08″),Bug,,/ability/shed-skin,The Pokémon may heal its own status problems.,https://pokemondb.net/ability/shed-skin,#0414,Mothim,https://pokemondb.net/pokedex/mothim,,,
0413,https://pokemondb.net/pokedex/wormadam,Wormadam,6.5 kg (14.3 lbs),0.5 m (1′08″),Bug,Grass,/ability/anticipation,Senses a foe's dangerous moves.,https://pokemondb.net/ability/anticipation,#0414,Mothim,https://pokemondb.net/pokedex/mothim,,,
0414,https://pokemondb.net/pokedex/mothim,Mothim,23.3 kg (51.4 lbs),0.9 m (2′11″),Bug,Flying,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0414,Mothim,https://pokemondb.net/pokedex/mothim,,,
0415,https://pokemondb.net/pokedex/combee,Combee,5.5 kg (12.1 lbs),0.3 m (1′00″),Bug,Flying,/ability/honey-gather,The Pokémon may gather Honey from somewhere.,https://pokemondb.net/ability/honey-gather,#0416,Vespiquen,https://pokemondb.net/pokedex/vespiquen,,,
0416,https://pokemondb.net/pokedex/vespiquen,Vespiquen,38.5 kg (84.9 lbs),1.2 m (3′11″),Bug,Flying,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,#0416,Vespiquen,https://pokemondb.net/pokedex/vespiquen,,,
0417,https://pokemondb.net/pokedex/pachirisu,Pachirisu,3.9 kg (8.6 lbs),0.4 m (1′04″),Electric,Valley Windworks,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,,,,,,
0418,https://pokemondb.net/pokedex/buizel,Buizel,29.5 kg (65.0 lbs),0.7 m (2′04″),Water,212,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0419,Floatzel,https://pokemondb.net/pokedex/floatzel,,,
0419,https://pokemondb.net/pokedex/floatzel,Floatzel,33.5 kg (73.9 lbs),1.1 m (3′07″),Water,221,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0419,Floatzel,https://pokemondb.net/pokedex/floatzel,,,
0420,https://pokemondb.net/pokedex/cherubi,Cherubi,3.3 kg (7.3 lbs),0.4 m (1′04″),Grass,,/ability/chlorophyll,Boosts the Pokémon's Speed in sunshine.,https://pokemondb.net/ability/chlorophyll,#0421,Cherrim,https://pokemondb.net/pokedex/cherrim,,,
0421,https://pokemondb.net/pokedex/cherrim,Cherrim,9.3 kg (20.5 lbs),0.5 m (1′08″),Grass,,/ability/flower-gift,Powers up party Pokémon when it is sunny.,https://pokemondb.net/ability/flower-gift,#0421,Cherrim,https://pokemondb.net/pokedex/cherrim,,,
0422,https://pokemondb.net/pokedex/shellos,Shellos,6.3 kg (13.9 lbs),0.3 m (1′00″),Water,212,/ability/sticky-hold,Protects the Pokémon from item theft.,https://pokemondb.net/ability/sticky-hold,#0423,Gastrodon,https://pokemondb.net/pokedex/gastrodon,,,
0423,https://pokemondb.net/pokedex/gastrodon,Gastrodon,29.9 kg (65.9 lbs),0.9 m (2′11″),Water,Ground,/ability/sticky-hold,Protects the Pokémon from item theft.,https://pokemondb.net/ability/sticky-hold,#0423,Gastrodon,https://pokemondb.net/pokedex/gastrodon,,,
